[16:09:39] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.64, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[16:12:47] [Server thread/WARN]: Incorrect key jei.jei.enable_jei_click_area was corrected from null to its default, true. 
[16:12:47] [Server thread/WARN]: Incorrect key misc was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:12:48] [Server thread/WARN]: Incorrect key misc.misc was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:12:48] [Server thread/WARN]: Incorrect key misc.misc.rainbow was corrected from null to its default, true. 
[16:12:48] [Server thread/WARN]: Incorrect key misc.misc.errors was corrected from null to its default, false. 
[16:12:48] [Server thread/WARN]: Incorrect key updates was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:12:48] [Server thread/WARN]: Incorrect key updates.check_updates was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:12:48] [Server thread/WARN]: Incorrect key updates.check_updates.updates was corrected from null to its default, true. 
[16:12:48] [Server thread/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\ironfurnaces.toml is not correct. Correcting
[16:12:48] [Server thread/WARN]: Incorrect key modded_furnaces was corrected from SimpleCommentedConfig:{vibranium_furnace=SimpleCommentedConfig:{mult=32, speed=3}, allthemodium_furnace=SimpleCommentedConfig:{mult=16, speed=5}, unobtanium_furnace=SimpleCommentedConfig:{mult=64, speed=1}} to its default, null. 
[16:12:48] [Server thread/WARN]: Incorrect key updates was corrected from SimpleCommentedConfig:{check_updates=SimpleCommentedConfig:{updates=false}} to its default, null. 
[16:12:48] [Server thread/WARN]: Incorrect key furnaces was corrected from SimpleCommentedConfig:{iron_furnace=SimpleCommentedConfig:{speed=160}, obsidian_furnace=SimpleCommentedConfig:{speed=20}, recipe_cache=10, crystal_furnace=SimpleCommentedConfig:{speed=40}, netherite_furnace=SimpleCommentedConfig:{speed=5}, diamond_furnace=SimpleCommentedConfig:{speed=80}, copper_furnace=SimpleCommentedConfig:{speed=180}, furance_xp_drop=SimpleCommentedConfig:{value=10, value_two=100000}, emerald_furnace=SimpleCommentedConfig:{speed=40}, silver_furnace=SimpleCommentedConfig:{speed=140}, rainbow_furnace=SimpleCommentedConfig:{speed=20}, gold_furnace=SimpleCommentedConfig:{speed=120}} to its default, null. 
[16:12:48] [Server thread/WARN]: Incorrect key jei was corrected from SimpleCommentedConfig:{jei=SimpleCommentedConfig:{enable_jei_click_area=true, enable_jei_catalysts=true, enable_jei=true}} to its default, null. 
[16:12:48] [Server thread/WARN]: Incorrect key misc was corrected from SimpleCommentedConfig:{misc=SimpleCommentedConfig:{rainbow=true, errors=false}} to its default, null. 
[16:12:48] [Server thread/ERROR]: Was unable to check if minecraft:overworld is using Terraforged's ChunkGenerator.
[16:12:48] [Server thread/ERROR]: Was unable to check if minecraft:overworld is using Terraforged's ChunkGenerator.
[16:12:48] [Server thread/ERROR]: Was unable to check if minecraft:overworld is using Terraforged's ChunkGenerator.
[16:12:48] [Server thread/ERROR]: Was unable to check if minecraft:overworld is using Terraforged's ChunkGenerator.
[16:12:48] [Server thread/INFO]: Generating in dimension: minecraft:overworld
[16:12:48] [Server thread/INFO]: Dungeons generate in the following biomes of minecraft:overworld : biomesoplenty:dryland biomesoplenty:rainbow_hills biomesoplenty:bamboo_grove minecraft:stony_peaks minecraft:wooded_badlands biomesoplenty:cherry_blossom_grove biomesoplenty:coniferous_forest minecraft:plains biomesoplenty:wetland minecraft:windswept_gravelly_hills biomesoplenty:orchard biomesoplenty:rainforest biomesoplenty:wasteland biomesoplenty:lush_savanna biomesoplenty:scrubland minecraft:windswept_savanna minecraft:grove biomesoplenty:wooded_wasteland biomesoplenty:seasonal_forest minecraft:old_growth_pine_taiga biomesoplenty:jade_cliffs biomesoplenty:prairie biomesoplenty:snowy_coniferous_forest biomesoplenty:tundra minecraft:dark_forest terraforged:oak_forest biomesoplenty:dead_forest minecraft:frozen_peaks minecraft:flower_forest biomesoplenty:boreal_forest biomesoplenty:volcano biomesoplenty:cold_desert minecraft:savanna_plateau biomesoplenty:fir_clearing minecraft:ice_spikes minecraft:jagged_peaks biomesoplenty:rocky_shrubland biomesoplenty:wooded_scrubland biomesoplenty:bayou minecraft:bamboo_jungle biomesoplenty:lush_desert biomesoplenty:bog minecraft:taiga biomesoplenty:highland biomesoplenty:floodplain minecraft:eroded_badlands minecraft:old_growth_spruce_taiga biomesoplenty:snowy_fir_clearing biomesoplenty:pasture biomesoplenty:mediterranean_forest minecraft:forest biomesoplenty:pumpkin_patch minecraft:windswept_hills biomesoplenty:crag biomesoplenty:old_growth_dead_forest minecraft:snowy_slopes integrateddynamics:meneglin minecraft:jungle minecraft:swamp biomesoplenty:redwood_forest minecraft:sunflower_plains biomesoplenty:marsh minecraft:snowy_taiga biomesoplenty:forested_field biomesoplenty:ominous_woods biomesoplenty:grassland beyond_earth:mars_ice_spikes minecraft:windswept_forest minecraft:desert biomesoplenty:clover_patch minecraft:snowy_plains biomesoplenty:woodland biomesoplenty:volcanic_plains biomesoplenty:muskeg biomesoplenty:rocky_rainforest minecraft:sparse_jungle hexerei:willow_swamp biomesoplenty:mystic_grove biomesoplenty:lavender_forest biomesoplenty:maple_woods minecraft:meadow minecraft:birch_forest biomesoplenty:field biomesoplenty:lavender_field minecraft:badlands minecraft:savanna biomesoplenty:snowy_maple_woods biomesoplenty:fungal_jungle biomesoplenty:old_growth_woodland biomesoplenty:shrubland biomesoplenty:highland_moor minecraft:old_growth_birch_forest mahoutsukai:marble 
[16:12:48] [Server thread/ERROR]: Was unable to check if minecraft:overworld is using Terraforged's ChunkGenerator.
[16:13:00] [Server thread/INFO]: Tags Loaded
[16:13:00] [Server thread/ERROR]: Was unable to check if minecraft:the_nether is using Terraforged's ChunkGenerator.
[16:13:00] [Server thread/ERROR]: Was unable to check if minecraft:the_nether is using Terraforged's ChunkGenerator.
[16:13:00] [Server thread/ERROR]: Was unable to check if minecraft:the_nether is using Terraforged's ChunkGenerator.
[16:13:00] [Server thread/ERROR]: Was unable to check if minecraft:the_nether is using Terraforged's ChunkGenerator.
[16:13:00] [Server thread/ERROR]: Was unable to check if minecraft:the_nether is using Terraforged's ChunkGenerator.
[16:13:00] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if minecraft:the_end is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if minecraft:the_end is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if minecraft:the_end is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if minecraft:the_end is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if minecraft:the_end is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if ae2:spatial_storage is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if ae2:spatial_storage is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if ae2:spatial_storage is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if ae2:spatial_storage is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if ae2:spatial_storage is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:overworld_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:overworld_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:overworld_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:overworld_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:overworld_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:mercury_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:mercury_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:mercury_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:mercury_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:mercury_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:glacio_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:glacio_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:glacio_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:glacio_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:glacio_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:moon is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:moon is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:moon is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:moon is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:moon is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: "enhancedcelestials:harvest_moon_crops" is not a valid item tag!
[16:13:01] [Server thread/ERROR]: "enhancedcelestials:harvest_moon_crops" is not a valid item tag!
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if allthemodium:the_other is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if allthemodium:the_other is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if allthemodium:the_other is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if allthemodium:the_other is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if allthemodium:the_other is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: "enhancedcelestials:harvest_moon_crops" is not a valid item tag!
[16:13:01] [Server thread/ERROR]: "enhancedcelestials:harvest_moon_crops" is not a valid item tag!
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if mahoutsukai:reality_marble is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if mahoutsukai:reality_marble is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if mahoutsukai:reality_marble is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if mahoutsukai:reality_marble is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if mahoutsukai:reality_marble is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/INFO]: Tags Loaded
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus_orbit is using Terraforged's ChunkGenerator.
[16:13:01] [Server thread/ERROR]: Was unable to check if beyond_earth:venus_orbit is using Terraforged's ChunkGenerator.
